transcript_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
ENSDART00000022870,0,0,0,0,0,0
ENSDART00000063071,17,110,83,102,95,178
ENSDART00000067751,0,0,0,0,0,0
ENSDART00000113763,4,10,46,15,2,46
MSTRG.45019.2,3,16,7,32,26,54
ENSDART00000113764,4,120,154,302,150,176
MSTRG.31839.2,7,0,80,0,0,0
ENSDART00000157149,0,6,0,0,3,0
ENSDART00000157148,0,3,97,57,21,102
ENSDART00000157145,0,83,111,217,0,0
ENSDART00000157144,0,0,0,0,0,0
ENSDART00000157147,0,0,0,0,0,0
ENSDART00000157146,0,0,0,7,0,0
MSTRG.4011.1,0,11,0,6,0,2
ENSDART00000092773,10,130,158,261,146,242
ENSDART00000161602,0,2,13,8,2,7
ENSDART00000142491,25,496,775,929,498,976
ENSDART00000142490,0,0,0,0,0,0
MSTRG.7154.2,408,1791,3073,3594,3186,2766
ENSDART00000142492,587,3915,6194,7711,5898,6480
ENSDART00000142495,0,0,8,0,0,3
ENSDART00000142494,48,22,28,35,16,21
ENSDART00000142496,0,0,0,0,0,2
ENSDART00000142499,0,0,0,0,0,0
MSTRG.3309.1,0,5,16,0,6,4
ENSDART00000118882,0,0,0,0,0,0
MSTRG.27590.7,0,0,564,0,0,0
MSTRG.40243.1,82,12,233,360,15,179
ENSDART00000150544,0,6,0,5,7,7
MSTRG.40243.3,0,27,50,24,62,116
ENSDART00000134845,0,0,0,0,0,0
ENSDART00000145728,12,11,13,68,1,11
ENSDART00000145729,0,9,1,1,15,1
ENSDART00000024137,0,0,0,0,0,0
MSTRG.40352.1,0,7,6,6,3,38
ENSDART00000145720,0,0,0,0,0,0
ENSDART00000145721,0,0,0,0,0,0
ENSDART00000145727,0,27,0,0,0,93
ENSDART00000137083,2,1,1,1,1,1
ENSDART00000079222,0,0,0,6,4,7
ENSDART00000079226,0,381,480,635,472,602
MSTRG.40893.1,0,2,0,3,20,6
ENSDART00000162518,0,57,4,7,33,8
ENSDART00000162519,0,32,21,58,14,41
ENSDART00000017785,23,74,753,549,29,26
ENSDART00000017787,0,0,0,0,0,0
ENSDART00000162512,0,0,1,4,0,0
ENSDART00000162513,0,1,2,2,9,18
ENSDART00000162510,0,0,10,22,22,9
MSTRG.12496.1,0,0,28,0,0,2
ENSDART00000162517,16,210,476,326,431,50
MSTRG.16156.1,0,52,183,45,57,90
MSTRG.43185.1,6,15,148,99,92,137
MSTRG.25199.2,0,45,110,0,0,32
MSTRG.25199.3,0,27,72,0,29,30
ENSDART00000049976,0,0,0,0,0,0
MSTRG.20477.1,0,11,0,39,0,0
MSTRG.32498.1,0,2,0,0,0,11
ENSDART00000151798,0,0,0,0,0,0
ENSDART00000151799,0,303,231,32,294,32
ENSDART00000151796,0,0,0,0,2,2
ENSDART00000151797,0,0,0,0,0,0
ENSDART00000151795,0,0,0,0,0,0
ENSDART00000151792,0,0,1,1,0,1
ENSDART00000151793,0,0,24,0,0,0
ENSDART00000063437,45,480,794,899,700,1070
ENSDART00000146719,0,0,0,0,0,3
MSTRG.39639.1,8,38,28,37,61,41
MSTRG.36138.1,0,6,4,13,1,5
ENSDART00000090731,0,6,0,0,0,0
ENSDART00000144899,0,0,0,0,0,0
ENSDART00000144898,0,0,0,0,0,0
MSTRG.30579.1,4,5,4,11,19,6
MSTRG.33039.1,0,0,0,12,0,0
ENSDART00000144893,2,36,130,40,75,90
ENSDART00000144892,0,0,0,0,0,0
ENSDART00000144891,0,0,0,0,0,5
ENSDART00000144890,23,272,404,136,75,257
ENSDART00000144897,0,0,8,32,6,14
ENSDART00000144895,0,0,0,5,0,0
ENSDART00000144894,0,0,129,40,36,54
MSTRG.18826.1,0,0,11,0,0,0
ENSDART00000115354,0,104,97,135,178,173
ENSDART00000115355,53,185,608,431,266,220
ENSDART00000099016,0,0,5,11,7,0
MSTRG.27590.2,9,0,0,0,129,96
ENSDART00000099019,0,3,28,10,27,6
ENSDART00000178757,0,17,62,67,101,46
ENSDART00000178756,0,0,0,0,0,0
ENSDART00000178755,0,0,0,0,0,0
ENSDART00000178754,0,0,0,0,0,8
ENSDART00000178753,21,101,233,186,244,138
ENSDART00000178752,14,21,58,80,48,91
ENSDART00000178751,0,0,0,0,0,0
ENSDART00000178750,0,0,2,27,0,0
ENSDART00000178759,0,3,133,0,0,18
ENSDART00000178758,0,0,3,2,0,4
ENSDART00000089066,6,161,154,153,242,313
MSTRG.41884.2,0,183,249,117,73,289
MSTRG.42290.5,0,12,29,22,0,0
MSTRG.42290.4,2,17,0,51,20,53
MSTRG.42290.2,7,120,2,64,153,304
MSTRG.13756.1,14,51,42,46,53,44
ENSDART00000160918,0,21,5,0,566,710
ENSDART00000160919,0,0,0,0,0,0
ENSDART00000168762,0,0,0,13,0,0
ENSDART00000160914,0,9,53,49,0,18
ENSDART00000160915,0,0,0,0,0,7
ENSDART00000160916,0,0,0,0,0,0
MSTRG.7158.3,0,7,280,0,0,0
ENSDART00000160910,0,0,27,34,0,7
ENSDART00000160911,0,5,56,114,35,56
ENSDART00000160912,9,24,0,25,0,34
ENSDART00000160913,0,4,6,18,15,11
ENSDART00000169638,0,30,119,88,36,100
ENSDART00000169639,0,36,27,74,23,76
ENSDART00000169636,35,193,202,293,282,469
ENSDART00000169637,39,0,0,0,0,0
ENSDART00000169634,0,12,24,24,14,23
ENSDART00000169635,0,0,0,1,0,2
ENSDART00000169632,0,17,10,64,8,10
ENSDART00000169633,0,244,238,958,392,449
ENSDART00000169630,0,4,0,30,3,6
ENSDART00000160559,0,0,0,0,0,0
ENSDART00000011319,38,378,565,267,536,92
ENSDART00000011318,0,0,0,4,25,26
MSTRG.41036.1,0,0,14,0,0,0
MSTRG.37468.1,0,0,0,0,21,0
MSTRG.34108.1,0,0,0,0,0,0
MSTRG.31234.1,0,20,0,0,0,12
ENSDART00000144105,0,0,0,0,0,0
ENSDART00000154300,0,0,0,0,0,0
MSTRG.34783.1,0,4,0,0,20,5
ENSDART00000081272,0,918,2421,1704,2284,3008
ENSDART00000122464,0,0,0,0,0,0
MSTRG.37036.2,0,2,0,178,0,35
ENSDART00000122462,0,15,11,97,0,19
MSTRG.5847.7,0,81,233,237,1,120
MSTRG.5847.6,0,60,0,67,0,0
ENSDART00000081279,0,0,0,0,0,0
MSTRG.5847.4,0,53,145,380,624,14
MSTRG.5847.3,0,65,0,37,2,0
MSTRG.5847.2,60,222,626,509,101,390
MSTRG.28618.1,0,1,0,19,2,3
MSTRG.4330.1,0,10,0,0,0,0
MSTRG.11120.1,0,8,0,0,0,0
ENSDART00000054674,8,17,9,3,30,17
ENSDART00000160553,0,45,0,104,145,0
ENSDART00000018432,0,0,0,0,0,0
ENSDART00000164329,1,10,6,13,14,11
MSTRG.36773.3,0,10,0,0,28,17
ENSDART00000164327,0,0,0,0,0,0
ENSDART00000164326,19,376,975,509,372,701
ENSDART00000164325,0,0,0,0,0,0
ENSDART00000164324,0,0,0,0,0,0
ENSDART00000164323,10,142,0,23,214,168
ENSDART00000164322,0,406,981,815,272,555
ENSDART00000164321,0,0,0,0,0,0
ENSDART00000164320,0,0,0,0,0,0
MSTRG.12498.1,0,13,0,0,0,0
MSTRG.21278.1,0,18,0,0,0,0
ENSDART00000021384,42,365,763,733,624,798
ENSDART00000100022,221,1183,2379,2175,2095,2608
MSTRG.13861.1,0,0,5,0,12,0
MSTRG.40628.1,0,17,3,0,16,20
ENSDART00000084570,0,35,62,125,116,163
MSTRG.39491.3,0,0,0,0,37,0
MSTRG.41268.1,23,247,279,316,247,240
ENSDART00000127177,0,76,159,110,40,103
ENSDART00000127176,0,0,0,0,0,3
ENSDART00000127174,10,80,31,40,142,90
ENSDART00000127173,2945,25234,24445,28251,39483,60912
MSTRG.28312.3,0,0,0,635,0,0
ENSDART00000167198,0,0,0,0,0,0
ENSDART00000168235,0,7,0,0,0,0
ENSDART00000116070,0,2,0,1,0,0
ENSDART00000168234,129,0,454,1540,71,1784
ENSDART00000116079,0,0,0,0,0,0
ENSDART00000167195,0,81,33,30,26,85
MSTRG.29524.1,6,98,98,133,68,144
ENSDART00000085222,11,1,0,0,0,0
ENSDART00000167194,0,0,0,0,0,0
MSTRG.116.1,0,7,7,23,18,23
ENSDART00000085228,58,1,294,31,0,822
ENSDART00000166383,0,0,0,0,0,0
ENSDART00000165638,2,8,4,16,10,6
ENSDART00000165639,4,496,1016,681,808,934
MSTRG.42799.1,0,13,18,0,11,5
ENSDART00000166382,11,111,187,331,229,295
ENSDART00000165632,0,11,0,15,10,11
ENSDART00000165633,0,0,0,0,0,0
ENSDART00000165630,0,0,0,0,0,8
ENSDART00000165631,0,0,0,0,0,0
ENSDART00000165636,0,0,0,0,0,0
ENSDART00000165637,0,7,1,8,15,12
ENSDART00000165634,0,0,0,0,0,0
ENSDART00000165635,0,0,0,0,0,0
ENSDART00000093412,0,0,78,8,4,11
MSTRG.7201.2,0,496,605,68,678,676
MSTRG.23697.1,0,14,9,29,29,27
ENSDART00000093415,0,19,22,0,42,25
MSTRG.18292.1,0,1,1,2,27,23
MSTRG.41542.1,0,0,0,13,0,1
ENSDART00000122288,230,1796,2626,2093,2152,3341
ENSDART00000166386,0,8,5,8,24,14
MSTRG.45121.1,198,909,1853,2051,1713,1789
ENSDART00000143293,0,0,0,0,0,0
ENSDART00000152370,0,0,0,0,0,0
ENSDART00000168239,0,0,0,0,0,0
ENSDART00000166384,0,0,0,0,0,0
ENSDART00000158717,5,4,8,39,2,7
ENSDART00000168238,0,0,0,0,0,0
MSTRG.18953.1,0,0,8,3,0,3
ENSDART00000164589,0,0,0,0,0,0
ENSDART00000164588,0,8,18,0,0,18
MSTRG.17373.1,0,1,0,12,0,4
ENSDART00000143296,5,3,0,1,1,6
ENSDART00000164583,0,0,0,0,0,0
ENSDART00000164582,0,0,0,0,0,0
ENSDART00000164581,0,0,88,0,46,54
MSTRG.44415.1,0,2,0,7,0,10
ENSDART00000164587,0,0,0,0,0,0
ENSDART00000154058,0,0,0,0,0,0
ENSDART00000164585,0,0,0,126,0,94
ENSDART00000164584,0,0,0,0,0,0
MSTRG.366.1,0,0,0,0,14,2
MSTRG.1935.3,20,167,260,163,280,183
ENSDART00000154059,0,6,12,63,3,2
ENSDART00000152377,0,0,0,0,0,0
ENSDART00000152376,0,14,55,14,0,7
ENSDART00000051919,37,77,227,166,180,264
MSTRG.38192.4,0,0,0,0,20,0
MSTRG.38192.3,0,27,76,11,48,134
ENSDART00000163679,0,0,0,0,0,0
MSTRG.10842.1,0,0,10,0,0,0
ENSDART00000163674,0,0,0,0,0,0
ENSDART00000163675,0,0,0,0,0,0
ENSDART00000163676,10,35,150,56,99,102
ENSDART00000163670,0,0,0,0,0,0
ENSDART00000163671,0,0,0,0,0,0
ENSDART00000163673,0,10,5,1,1,1
ENSDART00000134278,0,0,0,0,0,0
ENSDART00000134279,0,0,0,0,0,0
ENSDART00000057519,8,139,216,169,322,310
ENSDART00000134270,0,0,0,0,0,1
ENSDART00000134271,26,64,157,169,162,142
ENSDART00000134272,0,0,0,0,41,41
ENSDART00000134273,0,0,0,0,14,0
ENSDART00000134274,0,0,0,0,0,0
MSTRG.4397.1,0,9,0,0,29,2
ENSDART00000057513,0,0,0,0,0,0
ENSDART00000134277,10,2,45,14,3,8
MSTRG.24582.1,2,3,5,3,11,3
ENSDART00000175000,11,16,14,0,0,0
ENSDART00000175001,0,0,0,0,0,0
ENSDART00000175002,0,2,0,0,0,0
ENSDART00000175003,0,6,0,117,19,20
ENSDART00000175004,0,0,0,0,0,0
ENSDART00000175005,0,29,41,93,28,70
ENSDART00000175006,0,0,0,0,0,0
ENSDART00000175007,0,0,0,0,0,0
ENSDART00000175008,0,0,0,0,0,0
ENSDART00000175009,0,3,3,6,26,3
ENSDART00000086556,0,90,0,269,0,112
ENSDART00000023890,0,3,53,0,0,12
MSTRG.10438.1,0,0,2,37,0,6
MSTRG.17099.1,0,54,53,99,44,79
MSTRG.15491.1,0,5,12,0,8,6
ENSDART00000109083,0,117,137,222,146,215
ENSDART00000109087,0,0,16,32,48,56
ENSDART00000109084,0,0,0,328,0,280
ENSDART00000109089,0,26,41,10,51,121
ENSDART00000109088,72,497,1046,1026,858,1150
MSTRG.21475.1,0,11,0,0,0,0
ENSDART00000162989,0,0,0,0,32,12
ENSDART00000162988,246,1325,1685,696,1592,2085
ENSDART00000162985,0,3,4,3,12,23
ENSDART00000162984,7,4,15,0,12,65
ENSDART00000162987,0,0,0,8,4,0
ENSDART00000162986,0,0,0,0,0,0
ENSDART00000162981,0,0,0,0,0,4
ENSDART00000162980,19,10,40,7,44,144
ENSDART00000162983,176,114,1722,136,1038,304
ENSDART00000162982,75,26,25,0,3,3
ENSDART00000158889,0,23,37,85,15,35
ENSDART00000158888,0,6,70,14,0,32
MSTRG.25578.1,7,64,139,39,18,66
ENSDART00000089851,7,121,274,94,59,79
ENSDART00000158881,67,549,1162,868,660,667
ENSDART00000158880,0,0,0,22,6,12
ENSDART00000158883,0,0,0,0,9,3
ENSDART00000158882,0,0,0,0,0,0
ENSDART00000158885,0,0,0,0,0,0
MSTRG.4234.1,0,2,8,0,0,7
ENSDART00000158887,0,0,0,0,0,0
ENSDART00000158886,0,0,0,0,0,0
ENSDART00000179633,0,0,0,0,0,0
ENSDART00000179632,0,0,0,0,0,0
ENSDART00000179631,0,1,20,0,0,2
ENSDART00000179630,0,0,0,0,0,0
ENSDART00000179637,0,0,0,0,0,0
ENSDART00000179636,0,0,38,4,0,13
ENSDART00000179635,0,0,0,0,0,0
ENSDART00000179634,0,3,10,0,13,9
ENSDART00000179639,0,0,0,0,0,0
ENSDART00000179638,0,0,0,0,0,3
ENSDART00000173099,0,7,27,0,11,1
ENSDART00000173098,4,104,186,148,149,230
MSTRG.44705.2,0,0,0,14,43,18
ENSDART00000006021,0,0,0,0,0,0
MSTRG.44705.1,5,19,79,86,52,60
ENSDART00000173090,31,75,82,92,113,56
ENSDART00000173093,0,7,8,0,2,8
ENSDART00000173092,0,186,0,333,403,7
ENSDART00000173095,12,110,707,236,256,430
ENSDART00000173094,2,5,0,2,4,12
ENSDART00000173097,0,0,0,0,0,0
ENSDART00000173096,0,0,0,0,0,0
MSTRG.42797.1,11,68,39,74,46,69
ENSDART00000087684,0,4,11,3,23,0
ENSDART00000087687,0,15,9,24,43,29
MSTRG.35658.1,0,8,0,0,0,0
MSTRG.29551.1,0,19,0,0,0,0
ENSDART00000151631,0,0,0,0,0,0
ENSDART00000124283,9,8,0,0,0,0
ENSDART00000124285,0,0,0,0,0,0
MSTRG.7863.1,0,0,18,0,0,0
ENSDART00000007997,23,192,366,350,315,478
MSTRG.4887.1,0,33,327,13,48,48
MSTRG.16280.1,0,2,12,0,8,4
ENSDART00000151635,2,1,1,1,1,1
MSTRG.45372.1,0,0,0,3,0,8
ENSDART00000151634,165,0,31,421,11,151
MSTRG.38028.1,0,8,0,0,0,0
ENSDART00000148538,0,5,0,12,0,0
MSTRG.368.1,0,0,0,0,15,1
ENSDART00000148530,0,0,0,0,0,0
ENSDART00000148531,0,0,0,0,2,0
ENSDART00000148532,0,54,162,121,105,88
MSTRG.6685.1,0,8,469,305,168,0
MSTRG.7958.1,0,24,31,20,5,24
ENSDART00000148536,14,59,236,111,68,211
ENSDART00000148537,15,266,327,616,276,0
ENSDART00000140725,0,1,0,0,0,0
ENSDART00000140724,31,103,524,192,171,403
MSTRG.719.1,0,2,9,0,4,0
ENSDART00000140726,0,0,0,0,0,0
ENSDART00000140720,0,4,0,7,0,6
ENSDART00000140723,0,0,7,3,1,4
ENSDART00000103842,0,0,0,0,0,6
ENSDART00000110457,0,0,0,170,103,0
ENSDART00000140729,2,3,6,9,6,5
ENSDART00000140728,1,1,0,3,0,3
MSTRG.15579.5,0,497,1325,2269,972,2113
MSTRG.17210.2,0,0,0,0,0,121
MSTRG.31973.1,0,17,24,40,28,30
MSTRG.35066.4,0,307,232,0,389,609
ENSDART00000007373,0,35,22,172,0,413
MSTRG.7615.1,0,2,0,35,10,4
MSTRG.11095.2,0,398,502,0,0,480
ENSDART00000101414,8,578,1005,791,637,777
MSTRG.39196.4,0,2,0,520,143,0
ENSDART00000101418,0,0,35,0,0,3
MSTRG.7263.1,0,0,0,0,0,8
MSTRG.23542.3,0,18,0,9,8,5
ENSDART00000173016,0,0,0,0,6,8
MSTRG.3116.1,0,28,6,0,27,6
ENSDART00000002826,56,160,260,354,325,357
ENSDART00000002824,52,550,769,814,639,813
MSTRG.26050.1,0,0,28,0,8,0
MSTRG.4824.3,0,0,0,0,868,0
MSTRG.10911.1,0,4,22,0,4,2
ENSDART00000148394,0,29,32,52,33,23
MSTRG.35765.1,0,96,91,153,50,89
ENSDART00000148396,0,0,0,0,0,10
ENSDART00000148397,0,0,0,0,42,3
ENSDART00000047143,38,75,155,108,0,193
ENSDART00000148391,0,0,0,0,0,0
ENSDART00000148392,459,4606,10361,7702,4538,11359
ENSDART00000148398,0,8,25,35,11,9
MSTRG.41639.12,0,0,116,21,0,0
MSTRG.44294.1,0,0,21,31,4,13
ENSDART00000090922,0,0,264,0,0,0
ENSDART00000118900,0,0,0,0,0,4
MSTRG.21489.1,0,1,2,6,3,9
MSTRG.4434.1,8,9,6,6,0,12
MSTRG.19168.1,3,37,290,6,39,30
MSTRG.4569.1,0,0,0,0,16,0
MSTRG.17696.1,116,341,77,1087,901,1584
MSTRG.22711.1,0,0,0,21,0,0
MSTRG.731.1,0,0,11,13,12,0
MSTRG.37636.1,25,70,48,142,54,69
MSTRG.15839.1,12,43,25,99,56,82
ENSDART00000059918,0,18,0,0,0,96
MSTRG.21998.1,37,53,179,261,413,76
MSTRG.43512.1,0,91,94,19,32,76
ENSDART00000112381,0,0,0,0,0,0
MSTRG.34659.1,156,1218,1545,1867,1708,1774
MSTRG.27200.1,0,192,508,831,552,568
MSTRG.8166.1,0,2,0,27,4,0
MSTRG.36479.1,0,12,60,7,40,9
MSTRG.27265.3,0,0,70,18,25,16
MSTRG.27265.1,0,15,11,31,85,89
ENSDART00000140543,0,0,0,0,17,6
MSTRG.30281.1,0,0,10,0,0,4
MSTRG.34570.1,0,0,0,11,0,0
MSTRG.19334.2,15,66,96,154,19,19
ENSDART00000153774,0,0,0,0,0,49
MSTRG.30851.3,0,405,602,725,828,856
MSTRG.30851.2,156,1745,3752,1944,2154,2615
ENSDART00000171068,0,0,0,0,0,0
ENSDART00000171069,8,35,154,83,71,120
ENSDART00000171066,0,0,0,0,0,0
ENSDART00000171067,0,0,0,0,0,0
ENSDART00000171064,0,3,0,22,0,6
ENSDART00000171065,0,0,17,0,0,10
ENSDART00000171062,0,0,0,0,0,0
ENSDART00000171063,0,23,35,42,0,74
ENSDART00000171060,0,0,0,0,0,0
ENSDART00000178929,0,0,0,0,0,0
MSTRG.1485.1,0,0,12,0,0,0
ENSDART00000178924,0,0,0,1,0,0
MSTRG.12138.3,0,0,0,4,15,0
MSTRG.12138.2,3,95,94,53,159,48
MSTRG.12138.1,0,0,0,13,67,0
ENSDART00000178925,0,0,0,0,0,0
MSTRG.1706.1,0,12,15,3,0,2
ENSDART00000027237,0,6,12,6,3,12
ENSDART00000178926,0,0,0,0,4,0
ENSDART00000138297,0,0,0,0,0,0
ENSDART00000138294,0,100,364,80,114,191
MSTRG.406.3,0,50,342,224,5,230
ENSDART00000076882,0,0,0,0,0,0
MSTRG.2805.1,15,111,187,212,84,141
ENSDART00000138290,0,35,0,143,0,19
ENSDART00000138291,0,0,0,0,0,0
ENSDART00000178920,0,0,0,0,0,0
MSTRG.41369.1,1,2,6,2,14,2
ENSDART00000138298,8,28,11,17,12,14
ENSDART00000178921,0,35,110,55,4,43
MSTRG.33074.1,0,1,2,34,3,17
ENSDART00000137969,0,8,0,0,7,0
ENSDART00000077178,0,0,0,0,0,0
MSTRG.1801.1,34,141,674,286,291,286
MSTRG.19499.1,0,0,19,28,0,40
MSTRG.1801.3,0,9,0,45,114,0
ENSDART00000178923,0,23,39,21,57,49
ENSDART00000137961,0,0,0,0,4,0
ENSDART00000137960,0,3,10,20,35,16
ENSDART00000137963,0,0,0,0,0,0
ENSDART00000137962,0,0,0,0,0,0
ENSDART00000170911,0,0,0,0,0,0
ENSDART00000161690,0,0,0,0,0,0
ENSDART00000053883,4,51,105,60,60,73
ENSDART00000060037,32,604,555,908,979,1346
ENSDART00000129138,0,32,77,157,104,89
ENSDART00000161693,29,139,449,135,103,259
ENSDART00000129131,0,15,6,106,0,46
ENSDART00000161694,0,0,0,2,0,2
MSTRG.5807.1,0,0,8,2,0,0
ENSDART00000129135,125,500,1211,2017,1212,1620
ENSDART00000129134,0,0,0,0,1047,9
ENSDART00000042467,0,3,4,0,0,1
ENSDART00000161695,0,0,0,0,0,0
ENSDART00000020183,0,122,34,226,0,134
ENSDART00000020187,0,0,0,0,0,0
ENSDART00000159194,0,0,0,0,0,0
MSTRG.30672.1,0,12,0,0,3,7
ENSDART00000159195,0,0,0,0,8,0
MSTRG.26225.1,38,168,0,267,0,0
MSTRG.45083.1,0,19,18,24,92,61
MSTRG.40350.1,0,6,73,11,3,20
MSTRG.30553.1,0,154,0,114,227,205
MSTRG.32792.1,0,19,0,17,18,32
MSTRG.7760.1,0,24,120,142,104,117
MSTRG.36941.1,0,16,0,0,2,0
MSTRG.30201.1,0,11,17,0,4,15
ENSDART00000135185,0,0,0,0,0,0
ENSDART00000135184,33,38,61,7,9,27
ENSDART00000135186,0,0,0,0,7,17
ENSDART00000135181,0,0,0,0,0,0
ENSDART00000135180,0,0,13,0,24,2
ENSDART00000135183,0,24,113,152,51,112
ENSDART00000130601,0,3,11,0,7,27
ENSDART00000130603,47,339,108,89,68,104
ENSDART00000130604,0,0,0,45,8,17
ENSDART00000025691,0,23,19,29,13,37
ENSDART00000130608,0,0,0,0,0,0
ENSDART00000002046,0,0,0,11,0,0
ENSDART00000025698,30,531,931,426,1438,1986
ENSDART00000138432,0,297,924,515,455,699
ENSDART00000138433,3,0,0,0,0,4
ENSDART00000138430,0,0,0,0,0,0
ENSDART00000138431,0,24,14,43,92,51
MSTRG.30266.1,0,3,20,0,3,3
ENSDART00000138437,0,0,0,0,0,0
ENSDART00000138434,0,4,3,8,5,11
ENSDART00000138435,8,12,12,2,1,6
ENSDART00000017810,0,0,0,0,0,0
ENSDART00000138439,0,0,0,0,0,0
MSTRG.865.11,0,0,0,0,6,16
MSTRG.2520.1,0,15,15,18,3,28
MSTRG.42653.1,0,0,0,40,0,3
MSTRG.19843.1,0,8,40,0,0,3
ENSDART00000139527,0,3,24,0,20,2
ENSDART00000139526,0,58,198,12,25,45
ENSDART00000139525,0,0,0,0,0,0
ENSDART00000139524,16,3,243,90,28,8
ENSDART00000139523,0,0,80,5,2,151
ENSDART00000139522,0,0,0,0,0,0
ENSDART00000139521,0,0,0,0,0,0
MSTRG.19952.1,0,17,7,12,0,12
MSTRG.27828.1,0,0,0,15,0,0
MSTRG.40282.2,0,0,0,494,341,0
MSTRG.9930.1,0,6,6,35,12,24
MSTRG.32948.1,0,0,11,0,0,0
MSTRG.557.1,6,111,138,115,69,123
MSTRG.19293.1,0,0,10,0,0,0
MSTRG.626.2,0,0,0,0,16,0
MSTRG.21813.4,0,0,0,40,0,0
MSTRG.44141.1,0,0,22,0,0,0
ENSDART00000090280,0,55,0,34,0,146
MSTRG.5199.1,0,0,14,0,0,2
MSTRG.2852.1,0,0,0,8,0,0
ENSDART00000156958,0,0,0,0,0,0
MSTRG.39652.1,0,1,17,24,0,2
MSTRG.28798.1,0,17,9,21,51,24
ENSDART00000008696,0,0,0,0,0,0
ENSDART00000156950,0,0,0,0,0,0
ENSDART00000156953,0,0,0,0,0,2
ENSDART00000156952,0,0,0,0,0,0
ENSDART00000008692,0,0,0,0,0,0
ENSDART00000156954,0,21,30,18,6,10
ENSDART00000156957,1,18,75,23,34,23
ENSDART00000156956,0,0,0,0,0,3
ENSDART00000003310,0,9,68,28,14,24
ENSDART00000099157,0,7,31,36,7,5
ENSDART00000099156,0,0,0,0,0,0
ENSDART00000003314,0,0,0,0,0,25
ENSDART00000099154,0,0,0,0,0,0
ENSDART00000088270,5,81,447,105,97,157
ENSDART00000078049,0,0,0,0,0,0
MSTRG.38512.1,0,8,0,0,0,0
ENSDART00000088276,9,80,102,0,99,169
MSTRG.21007.1,0,28,17,10,19,19
ENSDART00000013797,57,296,447,420,361,537
MSTRG.18705.1,0,1,0,0,11,4
MSTRG.17391.1,10,42,74,48,51,104
ENSDART00000176308,0,36,0,0,99,30
ENSDART00000176309,0,0,0,0,0,0
ENSDART00000176306,0,0,0,0,0,0
ENSDART00000176307,1,4,0,5,5,3
ENSDART00000176304,0,0,1,61,0,77
ENSDART00000176305,0,0,0,0,0,0
ENSDART00000176302,0,0,0,0,0,0
ENSDART00000176303,3,27,73,49,8,31
ENSDART00000176300,16,64,174,62,95,105
ENSDART00000176301,0,0,0,0,0,0
ENSDART00000037709,23,179,0,283,111,318
ENSDART00000041677,72,1159,1803,2469,1784,3136
MSTRG.30729.35,0,5,6,2,40,11
MSTRG.10470.1,0,2,0,34,0,5
ENSDART00000123769,10,158,206,179,257,351
ENSDART00000108581,14,244,0,577,255,562
ENSDART00000108585,0,40,68,9,58,72
ENSDART00000108584,0,25,65,0,10,94
ENSDART00000108587,0,122,190,349,165,20
MSTRG.42530.1,0,6,0,16,3,24
ENSDART00000105692,0,86,161,91,65,142
ENSDART00000105691,0,7,8,4,5,2
ENSDART00000105694,0,17,54,108,9,54
MSTRG.24999.2,0,0,85,0,0,8
ENSDART00000105698,0,5,6,12,11,10
ENSDART00000123763,0,0,0,0,0,2
ENSDART00000155213,0,0,0,0,0,0
ENSDART00000155212,0,11,39,80,9,12
ENSDART00000155210,0,0,0,0,0,0
ENSDART00000155217,3,37,49,114,46,85
ENSDART00000155216,0,4,7,0,0,0
ENSDART00000155215,6,135,238,260,186,226
ENSDART00000155214,0,5,10,5,17,10
MSTRG.26889.1,0,36,88,49,18,62
MSTRG.28274.1,24,150,209,111,137,223
ENSDART00000106357,0,50,82,38,49,57
MSTRG.23130.1,0,0,1,0,11,0
MSTRG.36439.1,0,9,3,12,0,12
ENSDART00000136870,0,1,3,1,1,8
MSTRG.24666.1,0,2,0,8,0,0
ENSDART00000166314,0,0,0,0,0,0
MSTRG.36798.1,0,3,8,0,0,10
ENSDART00000164378,0,0,0,0,0,0
ENSDART00000098282,0,0,0,0,0,0
ENSDART00000067854,0,0,39,8,11,32
ENSDART00000098284,0,17,21,71,26,57
ENSDART00000098285,0,190,260,189,301,391
MSTRG.30327.1,4,0,8,0,0,2
ENSDART00000166311,7,123,296,213,284,423
ENSDART00000143062,0,0,0,0,0,0
ENSDART00000143061,0,1,0,0,0,0
ENSDART00000143067,0,0,0,28,0,0
MSTRG.35230.2,0,0,23,0,195,0
ENSDART00000143065,74,0,0,0,0,0
ENSDART00000143064,0,0,0,0,0,0
ENSDART00000143069,0,0,0,0,0,0
ENSDART00000058993,11,29,133,192,122,162
MSTRG.45395.2,0,0,0,8,0,13
MSTRG.45395.3,27,83,297,144,104,85
ENSDART00000066896,0,48,726,392,305,464
MSTRG.45395.1,0,0,0,18,234,2
ENSDART00000066891,0,100,120,165,143,259
MSTRG.45395.4,0,35,0,85,14,304
ENSDART00000136872,36,574,428,923,1096,775
ENSDART00000103203,0,0,35,17,7,0
ENSDART00000103201,4,240,0,431,356,223
ENSDART00000066898,220,1308,2101,2289,2618,2680
ENSDART00000075142,0,0,0,0,0,0
ENSDART00000135951,0,20,116,33,25,41
ENSDART00000075146,3,80,185,226,224,213
ENSDART00000135957,0,3,0,0,0,2
ENSDART00000135954,0,27,257,23,11,262
ENSDART00000135955,0,1,0,0,0,0
ENSDART00000135958,0,0,0,0,0,8
