Geneid	Length	Sample.A	Sample.B	Sample.C	Sample.D	Sample.E	Sample.F
Q6URW6-2	6389	0	0	0	0	0	0
Q9DA16-2	639	0	0	0	0	0	0
uc009gql.1	663	0	0	0	0	0	0
Q8BI67	9935	25	10	11	25	5	30
Q4VA40	3927	0	0	0	0	0	0
Q8K3G5	1752	3	3	0	0	0	0
uc009gqs.1	1527	0	0	0	0	0	0
uc009gqt.1	527	0	0	0	0	0	0
O70191	1993	992	4119	1522	1238	2895	1323
Q63850	3746	948	3864	5935	3664	2856	4720
D3Z4E0	2588	3	5	2	2	2	8
A0A0R4J0C2	3507	0	0	0	0	0	0
uc009gra.1	2327	0	10	0	0	5	0
uc009grb.1	437	0	0	0	0	0	0
Q8BYH7	2601	0	0	0	0	0	0
uc012fjv.1	2618	0	0	0	0	0	0
Q9D1F4	1882	25	55	38	45	70	38
NP_001277624	1203	0	0	0	0	0	0
E9QKI5	1839	5	3	7	3	7	5
uc012fjw.1	73	0	0	0	0	0	0
G5E8N7	2134	0	0	0	0	0	0
E9Q9A5	2026	0	0	0	0	0	0
Q3T9F5	2269	3	5	5	2	2	0
NP_001277696	1805	0	0	0	0	0	0
uc009grj.1	496	0	0	0	0	0	0
Q91VU8	1883	577	1435	1327	1495	965	1422
uc009grl.1	505	0	0	0	0	0	0
Q8VCB2-2	3805	0	0	2	0	0	0
Q8VCB2	4209	20	33	36	22	57	25
Q8VCB2-3	1904	0	3	5	0	0	0
E9QL29	1698	130	273	548	715	232	740
Q6PGA8	2331	7	12	53	33	20	32
uc029wfg.1	294	0	0	0	0	0	0
P17426	3443	0	7	2	7	15	0
P17426-2	3377	0	0	0	0	0	0
O54887	1827	0	0	0	0	0	0
Q147V4	1832	0	0	0	0	0	0
uc009gsa.1	1341	0	0	0	5	0	2
Q8BGD5	3159	15	7	138	300	13	200
Q80UY0	3261	3	0	18	15	5	18
uc009gse.1	773	0	0	2	7	0	8
uc012fjy.2	485	0	0	0	0	0	0
Q80WV6	1504	0	0	0	0	0	0
Q9JIF0	1363	0	0	0	0	0	0
Q3UIG8	1309	0	0	0	0	0	0
NP_001239406	1012	0	0	0	0	0	0
uc009gsi.1	538	0	10	5	5	5	10
uc009gsj.2	1090	43	85	95	80	87	110
Q9D3J3	1139	0	0	0	0	0	0
uc012fjz.1	1596	0	7	12	15	3	12
Q8CHQ5	1038	0	0	0	0	0	0
P70671	2189	308	397	282	390	383	418
C0IXK2	1564	0	0	0	0	0	0
Q5U4C3	4377	1638	4015	4538	5429	3877	5306
Q5U4C3-2	2687	60	223	221	200	265	205
uc033ize.1	62	0	0	5	3	0	5
P10833	946	527	1545	6800	10662	1630	11116
Q8R3A6	2035	0	0	0	0	0	0
E9PYL2	6879	323	500	1114	1885	447	1433
Q8R182	1345	1073	1318	1116	1487	1232	1560
Q9D6T0	2134	2	3	0	0	0	0
Q9D6T0-2	2059	0	0	0	0	0	0
Q8BH97	1453	20	65	6500	5309	23	5612
Q61559	1888	0	0	2	2	5	5
Q6PKB0	1750	0	0	5	0	0	0
uc012fkb.1	65	0	10	0	0	5	0
P62281	602	18012	40509	22505	14374	36003	16305
uc009gti.1	86	5	15	16	18	10	5
P19253	1652	24054	66646	35800	22430	55818	23505
uc009gtl.1	89	5	35	25	17	13	18
uc012fkc.1	66	0	0	0	0	0	0
uc009gtm.2	128	8	18	32	30	30	17
P49772	1468	5	15	35	63	20	47
uc009gto.2	990	0	0	0	0	0	0
A0A0R4IZZ0	2930	67	122	136	158	143	160
D3Z0B9	2639	0	5	2	2	3	8
uc009gtu.1	274	0	0	0	0	0	0
Q9CQJ2	1306	785	1365	1027	960	1100	1182
Q3TXX4	3199	15	33	245	205	25	197
uc033izg.1	59	0	0	0	0	0	0
J3KML8	1877	0	0	6	5	0	3
Q91W27	668	0	0	0	2	0	3
Q80VJ8	2210	3	10	0	7	10	0
Q9QZL9	903	2351	1253	35	30	967	27
P48301	3495	105	243	35	13	242	20
Q80UL2	2010	0	0	0	0	0	0
Q61470	1226	0	0	0	0	0	0
Q3U429	1277	0	0	0	0	0	0
NP_001277733	1202	0	0	0	0	0	0
Q3U1W9	2565	0	0	0	2	2	2
E9Q2X8	1393	0	0	0	0	0	0
uc009gul.1	319	0	0	0	0	0	0
Q3V0K1	1879	10	12	34	8	5	20
uc012fke.1	923	0	0	0	0	0	0
Q7TN37	4326	40	63	45	75	37	70
uc012fkf.1	3804	0	0	0	0	0	0
uc009guq.1	610	0	0	0	0	0	0
Q569Z0	694	237	640	309	180	475	265
G5E8J6	2430	20	50	55	118	45	78
uc012fkg.1	1228	0	0	0	0	0	0
P60469	4933	0	0	0	0	0	0
uc009gus.2	1161	0	0	0	0	0	0
uc009guu.2	4893	0	0	0	0	0	2
uc057ahd.1	2909	0	0	0	3	0	0
uc012fkj.1	685	0	0	0	0	0	0
uc012fkk.1	716	0	0	0	0	0	0
O88951	716	13	5	156	257	22	265
uc009gux.2	3094	2065	4393	3395	3250	5084	2957
Q62376	1734	0	0	0	0	0	0
Q7TT81	949	87	277	135	100	265	85
Q17ST2	3494	72	62	129	95	55	113
Q80VU4	1963	70	212	1464	1315	253	1385
G3X9G6	509	0	15	59	72	10	75
Q9WTM5	1675	438	2008	1760	1437	1290	1452
Q9Z1E4	3681	660	928	1545	1843	902	2107
Q9CPX4	970	0	0	0	0	0	0
uc009gvg.1	991	32	50	27	20	80	13
Q07813	1339	915	2332	1473	1427	2045	1345
Q9DBB8	2738	13	55	145	192	40	175
P46686-3	1683	0	0	0	0	0	0
D3Z0R3	2153	0	0	0	0	0	0
Q02819	2639	0	0	0	0	0	0
NP_032775	2627	0	0	0	0	0	0
uc009gvo.2	2534	0	10	5	17	8	5
P46686-2	1767	0	0	0	0	0	0
P46686	2441	50	93	75	97	105	105
P46686-4	1530	0	0	0	0	0	0
P17564	2936	17230	11624	34337	63949	14437	51438
E9QJX8	2133	0	0	6	3	0	0
D3Z3Y7	2660	0	0	0	0	0	0
uc009gvw.1	2655	0	0	91	70	0	55
uc009gvx.1	1800	0	0	0	0	0	0
uc009gvy.1	677	0	0	0	0	0	0
E9Q3D4	1365	0	0	0	3	0	0
uc009gvz.2	1318	0	0	0	3	0	3
uc029wfi.1	1122	5	0	9	12	0	13
uc029wfj.1	915	0	0	0	0	0	0
O35855	2952	60	18	16	17	32	17
NP_001229982	1957	0	3	5	28	0	20
Q9JJN1	947	0	0	173	5	3	5
P97327	2580	0	0	0	0	0	0
Q32MG3	2442	0	0	0	0	0	0
Q9D9J7	2157	0	0	0	2	0	3
Q3U0S6	3152	20	70	541	360	77	250
uc009gwj.1	1535	12	20	36	40	2	27
Q0ZCJ7	2486	0	0	3	0	3	0
Q8CBF9	2489	0	0	2	0	0	0
Q9JL27	3059	0	0	11	0	5	8
Q8CDC9	2470	0	0	11	7	5	10
Q496T8	1107	0	0	0	0	0	0
S4R1A5	2027	0	0	0	0	0	0
S4R1X6	1761	0	0	0	0	0	0
Q3UQ22	2157	0	0	0	0	0	0
O70354	1440	18	47	55	95	63	35
Q60925	1678	168	50	118	67	80	80
Q9JIA7	4163	883	1713	432	940	1380	695
P35980	2602	13176	34085	23467	14054	29641	15320
Q80XS7	3781	5	12	36	13	38	27
Q80ZQ0	710	0	2	9	0	0	5
E9QKC1	1259	8	7	0	5	3	3
O35400	1136	0	8	2	0	2	3
uc012fkp.1	954	0	5	5	12	2	5
A0A0R4J0W7	5029	0	0	16	18	0	17
uc012fkq.2	4836	0	0	0	0	0	0
NP_035311	2524	627	2057	1529	1783	1988	1768
P63034	1511	30	120	65	97	143	65
uc009gxh.1	395	0	0	0	0	0	0
Q8JZN3	2639	5	38	75	22	30	35
Q810D6	1974	472	1795	2023	478	1430	662
uc009gxl.1	1231	0	0	5	0	0	17
Q03391	4383	20	37	75	73	25	65
Q99JH8	1525	413	512	255	277	413	258
D3YU99	1332	0	0	0	0	0	0
A0A0R4J0K3	964	3	0	3	2	0	0
D3Z3G3	824	0	0	0	0	0	0
uc009gxq.2	4744	0	0	7	0	0	2
uc009gxr.2	993	0	0	0	0	0	0
G3X9F4	2169	0	0	0	0	0	0
uc012fks.3	2038	0	0	0	0	0	0
uc009gxt.1	2988	0	0	0	0	0	0
A0A0R4J1C1	2373	0	0	0	0	0	0
O35912	972	12	15	312	873	8	1160
Q3V3C1	2928	0	5	0	0	0	0
D3Z6I9	1105	3	0	5	2	5	10
Q3UX62	2453	25	65	109	172	77	138
Q9R1S7	4958	0	5	53	47	0	45
Q6GQT9	4259	4866	6149	6530	4917	4674	5672
Q61743	3115	0	0	0	0	5	0
NP_001191340	2667	0	0	0	0	0	0
Q6PGE2	2927	0	0	0	0	0	0
B2RUS7	4952	0	0	0	0	0	0
Q9Z2P2	1845	0	0	0	0	0	0
E9QMN1	3065	0	0	0	0	0	0
E9PYX1	3073	0	0	0	0	0	0
D6RIM8	3042	0	0	0	0	0	0
A0A0R4J0Z8	2044	0	0	0	0	0	0
O55225-2	2220	0	0	0	0	0	0
G3UWC8	10043	0	8	9	2	0	12
uc009gyl.1	893	0	0	0	0	0	0
uc057ahf.1	518	0	0	0	0	0	0
P10085	1854	0	2	2	3	0	0
P15388	7788	0	2	0	0	10	0
E9PVV3	4336	0	0	0	0	0	0
uc029wfn.1	1867	0	0	0	0	0	0
Q80YD6	1460	207	343	248	228	315	350
P17532	4677	4217	922	14	10	1445	15
Q3TZH2	612	0	0	0	0	0	0
Q9D2C2	4699	0	0	0	0	0	0
uc009gyt.2	5055	0	3	2	2	0	0
Q9D2C2-2	2221	3	10	0	0	5	0
P04918	601	1580	458	21	15	1017	20
P31532	2033	2	2	0	0	3	0
P05366	610	29029	4924	382	310	8095	420
P05367	610	26378	3590	177	247	5469	340
P59438	4900	28	55	5	2	15	18
uc012fky.1	4782	0	0	0	0	0	0
E9Q3X4	4708	0	0	0	0	0	0
uc009gze.2	4937	15	40	12	18	48	15
Q3TU08	4803	0	0	0	0	0	0
uc012fkx.1	4806	0	0	0	0	0	0
E9PWY2	626	0	0	0	0	0	0
G3X8R4	2745	0	0	0	0	0	0
E9QKD9	2712	0	0	0	3	12	2
P06151	1623	0	0	0	0	0	0
uc009gzn.2	1505	0	0	0	0	0	0
G5E8N5	1816	38	30	84	87	20	68
P00342	1310	3	0	0	0	0	0
D3YVR7	894	0	0	0	0	0	0
Q61187	1832	2072	2888	916	1193	2760	1152
Q3U1V6	4607	0	0	0	0	0	0
uc012fkz.1	4739	0	0	0	0	0	0
Q3U1V6-2	2491	0	0	0	5	0	0
uc057ahg.1	1033	5	5	0	0	2	0
uc029wfo.1	23	0	0	0	0	0	0
uc009gzu.1	2020	0	0	0	0	0	0
uc009gzt.1	2379	0	0	0	0	3	0
uc009gzv.2	567	0	0	0	0	0	0
uc009gzw.2	342	0	0	0	0	0	0
Q68FG3	5226	4470	8523	4379	7916	7665	6651
Q9D8N3	1791	115	210	123	130	215	77
P54830	3995	5	0	0	0	0	0
P54830-3	2121	0	0	0	0	0	0
uc033izo.1	59	0	0	0	0	0	0
uc009had.1	549	0	0	0	0	0	0
NP_001295466	1016	0	0	0	0	0	0
NP_001275730	1052	0	0	0	0	0	0
L7N225	1049	0	0	0	0	0	0
G3UW97	1088	0	0	0	0	0	2
A0A0R4J1Z0	1239	0	0	2	0	0	0
E9QNZ7	1260	0	0	0	0	0	0
H3BKL3	1295	3	0	0	0	0	0
Q91WW2	1503	0	0	0	0	0	0
Q8CIP3	1180	0	0	0	0	0	0
uc029wfp.1	24	0	0	0	0	0	0
Q91ZB9	969	0	0	0	0	0	0
Q91ZC0	966	0	0	0	0	0	0
Q7TN51	1123	0	0	0	0	0	0
Q3UG61	4185	0	0	0	0	0	0
uc009haq.1	142	0	0	0	0	0	0
Q3UG50	4559	0	0	0	0	0	0
Q3UG30	1930	0	0	0	0	0	0
Q3KNA1	2076	0	0	0	0	0	0
Q91ZC1	939	0	0	0	0	0	0
D3YY07	1070	0	0	0	0	0	0
Q9CWU2	2407	177	703	380	265	525	335
P50462	973	0	0	0	0	0	0
Q58FA4	3880	467	567	406	153	325	245
uc009hbb.1	1390	3	12	14	0	5	5
uc009hbc.1	4032	0	0	6	2	0	8
V9GXT3	11063	0	0	45	22	0	5
uc009hbe.1	1743	0	0	3	3	2	0
uc009hbf.1	1973	0	0	3	0	0	0
Q8BYJ2	4536	0	5	11	8	0	8
Q6ZPE7	6122	0	0	0	5	0	3
V9GX91	11325	0	0	0	0	0	0
Q8BYE8	3224	0	0	0	0	0	2
uc012flb.1	2839	0	15	59	60	0	55
P52950	2077	0	0	0	0	0	0
Q9Z2G9-2	992	0	2	5	0	10	0
Q9Z2G9	1495	0	0	0	5	5	0
Q3U816	1409	0	0	0	0	0	0
Q9D8D8	3084	8	28	23	2	25	5
Q922H1-2	2495	117	258	203	170	187	155
uc057ahl.1	6387	2	5	7	0	3	0
uc009hbu.1	1137	0	0	0	0	0	0
NP_001139485	2549	0	0	0	0	0	0
Q761V0	2410	0	0	0	0	0	0
Q2VWQ2	3202	0	0	0	0	0	0
D3YV40	1176	0	0	0	0	0	0
uc009hbz.1	489	0	0	0	0	0	0
Q8BPC6	1339	0	0	0	0	0	0
uc009hcb.1	30	3	7	6	2	5	0
Q75UR0	7783	0	0	0	0	0	0
Q75UR0-2	7670	0	0	0	0	0	0
Q75UR0-3	7633	0	0	0	0	0	0
A0A0R4J0A6	4320	0	0	0	0	0	0
uc009hcg.1	381	312	510	568	398	463	445
E9Q5Z5	1691	10	55	56	45	33	40
P11862	3045	10	8	2	5	2	10
D3YWD9	1857	3	3	5	0	0	2
uc057caa.1	3557	5	15	3	3	2	2
uc009hcl.2	2794	0	0	0	0	0	0
uc009hcm.2	2954	0	0	0	0	0	0
Q3UZP4	3063	0	2	0	0	3	0
J3QM76	388	0	0	0	0	0	0
uc009hcp.1	33	0	0	0	0	0	0
uc009hcq.1	29	0	0	0	0	0	0
uc009hcr.1	40	0	0	0	0	0	0
uc009hcs.1	31	0	0	0	0	0	0
uc009hct.2	46	0	0	0	0	0	0
uc029wfq.1	32	0	0	0	0	0	0
uc009hcu.1	30	0	0	0	0	0	0
uc009hcv.1	30	0	0	0	0	0	0
uc029wfr.1	30	0	0	0	0	0	0
uc033izt.1	129	0	0	0	0	0	0
Q8BGY3	5873	3	20	3863	3207	3	3145
uc009hcy.1	888	0	0	0	0	0	0
uc009hcz.2	2200	0	0	0	0	0	0
B7ZMQ5	2204	0	0	0	0	0	0
Q4QQK7	2483	0	0	0	0	0	0
G3X9N0	2435	0	0	0	0	0	0
B7ZMQ6	2479	0	0	0	0	0	0
Q8BKN5	4459	3	0	5	2	10	0
Q8BKN5-2	3492	0	0	0	0	0	0
Q3UY55	2978	7	10	3	3	7	0
Q8C8R2	1593	2	7	5	3	13	17
Q7TMB8	7104	7	10	25	10	10	10
A0A0R4J119	6465	0	0	0	0	0	0
uc009hdo.2	7246	20	113	5	7	80	0
Q9JJC8	3989	248	438	741	555	320	850
NP_001243062	2689	0	0	0	0	0	0
uc009hds.1	468	0	0	0	0	0	0
uc009hdt.2	1405	27	22	147	188	10	203
Q8BHK1	1885	103	82	625	860	100	903
uc029wfu.1	21	0	0	0	0	0	0
Q4U2R1	15346	1738	1610	3219	3934	1442	4861
A0A0U1RPZ3	3165	0	3	0	0	0	0
uc009hdx.1	4317	0	0	0	0	0	0
A0A0U1RNG9	1221	0	0	0	0	0	0
Q62052	3120	0	0	0	0	0	0
uc057ahm.1	2839	0	0	0	0	0	0
uc057cab.1	966	0	0	0	0	0	0
P27681	1673	0	0	0	0	0	0
Q8BQW9	2533	0	0	0	0	0	0
Q8C7L6	1417	0	0	0	0	0	0
Q8BHJ7	2724	0	0	0	0	0	0
uc033izu.1	102	0	0	0	0	0	0
Q8C446	5515	0	0	0	0	0	0
P63080	5567	0	0	0	0	0	0
uc033izv.1	72	0	0	0	0	0	0
O54827	5469	0	10	664	743	3	745
O08759	6137	8	20	2	20	10	25
NP_766598	3888	13	15	18	17	17	8
NP_001029134	4912	0	0	0	0	0	0
uc009hek.1	5302	30	88	135	65	85	60
uc009hel.3	4351	0	5	3	0	0	5
uc012fln.1	3708	277	442	395	530	378	505
uc009hem.1	734	0	0	0	0	3	0
uc012flo.1	90	0	0	0	0	0	0
uc012flp.1	90	0	0	0	0	0	0
uc012flq.1	90	0	0	0	0	0	0
uc012flr.1	90	0	0	0	0	0	0
uc029wfv.1	90	0	0	0	0	0	0
uc029wfw.1	90	0	0	0	0	0	0
uc029wfx.1	90	0	0	0	0	0	0
uc029wfy.1	90	0	0	0	0	0	0
uc029wfz.1	90	0	0	0	0	0	0
uc029wga.1	90	0	0	0	0	0	0
uc009heo.2	6765	60	167	27	30	130	18
uc009hep.2	2193	28	65	23	7	85	5
uc012fly.1	46	0	8	0	0	15	0
P63163	3073	860	703	330	327	870	322
uc009hev.1	532	250	770	268	245	710	252
uc009hew.2	806	0	0	0	0	0	0
uc029wgb.1	24	0	0	0	0	0	0
uc009hex.1	3503	0	0	0	0	0	0
uc012flz.1	2352	0	0	0	0	0	0
uc029wgc.1	872	0	0	0	0	0	0
uc009hey.1	985	0	0	0	0	0	0
uc009hez.2	2058	0	0	0	0	0	0
uc012fma.1	69	0	0	0	0	0	0
uc012fmb.1	80	0	0	0	0	0	0
uc009hfa.2	2004	0	0	0	0	0	0
uc012fmc.1	80	0	0	0	0	0	0
uc012fmd.1	66	0	0	0	0	0	0
uc033izw.1	60	0	0	0	0	0	0
uc033izx.1	60	0	0	0	0	0	0
uc012fme.1	63	0	0	0	0	0	0
uc012fmf.1	92	0	0	0	0	0	0
uc012fmg.1	1713	0	0	0	2	0	5
uc012fmh.1	95	0	0	0	0	0	0
uc009hfb.2	1109	0	0	0	0	0	0
uc012fmi.1	80	0	0	0	0	0	0
uc009hfc.2	1836	0	0	0	2	0	3
uc009hfd.2	2457	0	0	0	0	0	0
uc012fmj.1	71	0	0	3	0	0	0
uc012fmk.1	68	0	0	0	0	0	0
uc033izy.1	88	0	0	0	3	0	0
uc009hfe.1	3054	0	0	6	5	0	10
uc012fml.1	1112	0	0	0	0	0	0
P25233	1651	5	5	293	342	0	480
Q9QZ04	4662	0	5	0	0	0	2
NP_038807	1900	0	0	0	0	0	0
Q60764	2547	7	32	21	15	18	7
Q9WVA7	2640	0	2	65	30	0	48
P49582	2091	0	0	2	2	0	0
uc057ahp.1	2540	0	0	0	0	0	0
Q8R554	3461	8	5	12	0	12	0
Q9DCC0	5648	0	5	16	5	0	5
Q9JJZ6	6396	277	672	530	555	510	475
J3QMS9	1015	10	2	2	3	0	5
Q2TV84	5695	0	0	0	0	0	0
Q2TV84-2	3043	0	0	0	0	0	0
uc009hfq.2	527	0	0	0	0	0	0
Q2TV84-4	3160	0	0	0	0	0	0
Q2TV84-5	2475	0	0	0	0	0	0
Q2TV84-3	2928	0	0	0	0	0	0
uc012fmm.1	300	0	0	0	0	0	0
uc012fmn.1	471	0	0	0	0	0	0
uc012fmo.1	106	0	0	0	0	0	0
A0A0U1RQB3	428	0	0	0	0	0	0
uc009hfy.1	421	0	0	0	0	0	0
uc009hfz.1	179	0	0	0	0	0	0
uc029wge.1	180	0	0	0	0	0	0
uc057cac.1	3349	0	0	0	0	0	0
uc029wgf.1	792	0	0	0	0	0	0
uc009hgb.1	3068	0	0	0	0	0	0
uc033izz.1	117	0	0	0	0	0	0
uc057ahq.1	3403	7	7	2	3	5	8
A0A0U1RQ60	3076	8	7	6	0	0	0
Q7TPM9	5205	1215	1330	1397	1355	1337	1235
Q69ZT1	3475	43	78	53	77	75	57
Q69ZT1-2	2880	2	3	0	0	0	10
Q69ZT1-3	3162	0	0	3	3	0	0
Q69ZT1-4	3130	0	0	2	0	0	3
Q810V0	2202	1015	1177	1147	450	885	620
Q9D1I5	696	550	1168	868	985	1102	1068
P98084	3435	3	3	0	0	2	0
Q6A044	4754	0	0	0	0	0	0
Q9CPR8	1391	532	852	732	510	758	527
uc009hgn.1	453	7	2	0	0	0	0
P39447	7054	48	105	52	20	65	25
B9EHJ3	6874	0	8	5	0	2	0
uc012fmq.1	6710	0	0	0	0	0	0
uc009hgq.2	4155	0	0	0	0	0	0
uc012fmr.2	5523	0	0	0	0	0	0
uc029wgi.1	48	2	0	0	0	3	0
Q8BLY2	4097	738	1025	415	427	810	443
uc057cad.1	2711	0	0	2	0	0	0
Q8BJ83	1358	0	8	3	2	2	2
Q8BJ83-2	1265	0	0	0	0	0	0
uc029wgj.1	21	0	0	0	0	0	0
uc009hgv.1	691	0	2	0	0	3	0
F6XJP7	4298	0	0	0	0	0	0
E9Q4D0	4259	0	0	0	0	0	0
P57784	1250	5	45	121	22	17	12
uc009hgz.2	1170	0	0	0	0	0	0
Q9BCZ4	1191	5654	4901	1491	1608	3256	1640
Q6ZQ11	4176	287	290	2285	1633	233	1878
Q3UHC2-2	2447	0	0	0	0	0	0
Q3UHC2	7454	20	15	259	267	17	285
uc009hhe.1	3494	0	0	3	0	0	0
uc009hhf.1	924	0	0	3	0	0	0
Q3TAH2	641	0	0	0	0	0	0
uc033jaa.1	58	0	0	0	0	0	0
Q9JHW9	3400	205	540	115	22	1045	15
Q8R345	1221	30	55	18	2	135	0
C0H5Y0	5055	3	0	0	2	5	0
Q91ZU0	4891	0	0	0	0	0	0
Q8BRI6	1479	2	2	0	0	8	5
Q3U1D0	5419	0	0	0	0	0	0
Q3U1D0-3	5228	0	0	0	0	0	0
Q1A3B0-2	3251	18	215	18	0	382	10
Q3V310	1892	0	0	0	2	2	0
E9Q4D1	6029	15	210	1777	745	295	1235
uc009hhy.1	2215	0	0	5	5	3	15
uc057aht.1	361	0	0	0	0	3	0
NP_780424	4049	5	2	6	0	10	8
Q8CC84	3383	0	0	0	0	0	0
uc012fmv.1	3108	0	0	0	0	0	0
uc009hic.2	3337	0	0	0	0	0	0
Q60929-3	6050	7	15	21	23	10	30
Q60929	5558	0	5	0	3	3	3
NP_001278125	5661	3	0	0	10	0	5
Q60929-2	5514	0	0	0	0	0	0
uc009hik.1	3581	8	33	50	35	30	25
Q8BVY5	2833	0	0	0	0	0	0
Q3TX51	2928	0	0	3	0	0	5
A0A087WSB2	557	0	0	0	0	0	0
Q9D7Y1	1846	38	15	52	67	35	70
NP_001161949	3629	8	8	29	55	0	70
Q8CHY7	2357	0	0	5	7	0	2
E9QKU9	2231	0	0	0	0	0	0
Q8CHY7-2	2031	0	0	0	0	0	0
Q70IV5-2	6960	0	0	0	0	0	0
Q70IV5	7866	10	5	2111	2179	18	2570
NP_899135	4513	0	0	0	0	0	0
uc009hiz.2	1083	0	0	5	0	0	2
E9QNX9	11978	5	45	335	385	77	367
uc009hjb.1	2069	0	0	3	3	0	0
Q3U1L4	10873	0	0	0	0	0	0
E9QM76	955	0	0	5	7	0	0
uc009hje.1	1082	0	0	0	0	0	0
uc029wgk.1	1147	0	0	0	0	0	0
Q8CHT6	2821	0	3	3	3	0	10
uc029wgl.1	1533	0	0	0	0	0	0
uc009hjg.1	1554	0	0	0	0	0	0
A0A0B4J1F4	3903	12841	6122	2275	2902	6414	4438
A0A0B4J1F4-2	1097	23	5	0	5	5	0
uc029wgm.1	1000	0	0	0	0	0	0
uc009hjj.1	58	0	0	0	0	0	0
uc009hjk.2	81	0	0	0	0	0	0
uc009hjl.1	50	0	0	0	0	0	0
uc029wgn.1	34	0	0	0	0	0	0
uc009hjm.2	35	0	0	0	0	0	0
uc029wgo.1	38	0	0	0	0	0	0
uc009hjn.1	36	0	0	0	0	0	0
uc009hjp.2	112	0	0	0	0	0	0
uc029wgp.1	28	0	0	0	0	0	0
uc009hjq.2	63	0	0	0	0	0	0
uc029wgq.1	30	0	0	0	0	0	0
uc009hjr.2	30	0	0	0	0	0	0
uc009hjs.1	30	0	0	0	0	0	0
uc029wgr.1	34	0	0	0	0	0	0
uc029wgs.1	31	0	0	0	0	0	0
uc009hjt.1	30	0	0	0	0	0	0
uc009hju.1	31	0	0	0	0	0	0
uc029wgt.1	30	0	0	0	0	0	0
uc009hjw.1	31	0	0	0	0	0	0
uc009hjx.2	44	0	0	0	0	0	0
uc029wgu.1	77	0	0	0	0	0	0
uc029wgv.1	53	0	0	0	0	0	0
uc009hjy.2	76	0	0	0	0	0	0
uc009hjz.1	70	0	0	0	0	0	0
uc029wgw.1	68	0	0	0	0	0	0
uc029wgx.1	32	0	0	0	0	0	0
uc009hka.2	39	0	0	0	0	0	0
uc009hkb.2	44	0	0	0	0	0	0
uc009hkc.2	34	0	0	0	0	0	0
uc029wgy.1	37	0	0	0	0	0	0
uc009hkd.1	30	0	0	0	0	0	0
uc009hke.2	29	0	0	0	0	0	0
uc009hkf.2	31	0	0	0	0	0	0
uc009hkg.2	37	0	0	0	0	0	0
uc009hkh.1	33	0	0	0	0	0	0
uc009hki.2	38	0	0	0	0	0	0
uc009hkj.2	52	0	0	0	0	0	0
uc009hkk.2	38	0	0	0	0	0	0
uc009hkl.2	64	0	0	0	0	0	0
uc009hkm.2	48	0	0	0	0	0	0
uc029wgz.1	31	0	0	0	0	0	0
uc009hkn.1	30	0	0	0	0	0	0
uc009hko.1	72	0	0	0	0	0	0
uc009hkp.2	34	0	0	0	0	0	0
uc009hkq.2	77	0	0	0	0	0	0
uc009hkr.1	30	0	0	0	0	0	0
uc029wha.1	61	0	0	0	0	0	0
uc009hks.2	64	0	0	0	0	0	0
uc009hkt.2	43	0	0	0	0	0	0
uc009hku.2	30	0	0	0	0	0	0
uc029whb.1	35	0	0	0	0	0	0
uc009hkv.2	34	0	0	0	0	0	0
uc009hkw.1	32	0	0	0	0	0	0
uc009hkx.2	33	0	0	0	0	0	0
uc029whc.1	49	0	0	0	0	0	0
uc009hky.1	35	0	0	0	0	0	0
uc009hkz.2	81	0	0	0	0	0	0
uc009hla.2	91	0	0	0	0	0	0
uc009hlb.1	70	0	0	0	0	0	0
uc009hlc.2	39	0	0	0	0	0	0
uc009hld.2	60	0	0	0	0	0	0
uc009hle.2	109	0	0	0	0	0	0
uc009hlg.1	30	0	0	0	0	0	0
uc029whd.1	60	0	0	0	0	0	0
uc029whe.1	32	0	0	0	0	0	0
uc009hlh.1	32	0	0	0	0	0	0
uc029whf.1	39	0	0	0	0	0	0
uc009hli.2	57	0	0	0	0	0	0
uc009hlj.1	63	0	0	0	0	0	0
uc009hlk.2	60	0	0	0	0	0	0
uc029whg.1	63	0	0	0	0	0	0
uc009hll.1	39	0	0	0	0	0	0
uc029whh.1	36	0	0	0	0	0	0
uc009hlm.2	47	0	0	0	0	0	0
uc009hlo.2	54	0	0	0	0	0	0
uc029whi.1	29	0	0	0	0	0	0
uc009hlq.1	43	0	0	0	0	0	0
uc009hls.2	113	0	0	0	0	0	0
uc009hlt.2	36	0	0	0	0	0	0
uc009hlu.2	57	0	0	0	0	0	0
uc029whj.1	39	0	0	0	0	0	0
uc029whk.1	30	0	0	0	0	0	0
uc009hlv.2	93	0	0	0	0	0	0
uc029whl.1	31	0	0	0	0	0	0
uc009hlw.1	38	0	0	0	0	0	0
uc009hlx.2	60	0	0	0	0	0	0
uc009hly.1	31	0	0	0	0	0	0
uc009hlz.2	33	0	0	0	0	0	0
uc029whm.1	36	0	0	0	0	0	0
uc009hma.1	29	0	0	0	0	0	0
uc029whn.1	28	0	0	0	0	0	0
uc009hmb.1	30	0	0	0	0	0	0
uc009hmc.1	29	0	0	0	0	0	0
uc029who.1	40	0	0	0	0	0	0
uc029whp.1	41	0	0	0	0	0	0
uc029whq.1	41	0	0	0	0	0	0
uc029whr.1	48	0	0	0	0	0	0
uc029whs.1	50	0	0	0	0	0	0
uc029wht.1	60	0	0	0	0	0	0
uc029whu.1	34	0	0	0	0	0	0
uc009hmd.1	29	0	0	0	0	0	0
uc029whv.1	56	0	0	0	0	0	0
